2.7294117647058824,3.011764705882353,3.011764705882353,3.011764705882353,2.9176470588235293,2.823529411764706,2.7294117647058824,2.9176470588235293,2.541176470588235,2.7294117647058824,2.541176470588235,2.7294117647058824,3.388235294117647,2.541176470588235,3.1058823529411765,2.9176470588235293,2.7294117647058824,3.6705882352941175,3.011764705882353,2.164705882352941,2.541176470588235,3.6705882352941175,2.7294117647058824,3.1058823529411765,3.011764705882353,3.011764705882353,2.3529411764705883,2.2588235294117647,3.388235294117647,2.447058823529412,2.9176470588235293,1.7882352941176471,2.7294117647058824,2.541176470588235,2.541176470588235,2.635294117647059,3.2941176470588234,2.635294117647059,1.7882352941176471,3.1058823529411765,2.7294117647058824,2.447058823529412,2.635294117647059,2.823529411764706,3.2941176470588234,2.7294117647058824,3.1058823529411765,2.2588235294117647,3.4823529411764707,2.541176470588235,3.6705882352941175,3.011764705882353,3.388235294117647,2.823529411764706,2.823529411764706,2.541176470588235,2.447058823529412,2.7294117647058824,3.5764705882352943,2.823529411764706,3.011764705882353,2.2588235294117647,3.388235294117647,1.9764705882352942,2.541176470588235,3.388235294117647,2.9176470588235293,2.3529411764705883,1.6,3.9529411764705884,3.011764705882353,2.9176470588235293,3.011764705882353,3.388235294117647,2.447058823529412,2.7294117647058824,2.541176470588235,2.447058823529412,2.164705882352941,3.4823529411764707,3.011764705882353,2.9176470588235293,2.7294117647058824,2.3529411764705883,1.9764705882352942,2.2588235294117647,2.9176470588235293,2.7294117647058824,3.2941176470588234,2.447058823529412,2.823529411764706,2.9176470588235293,2.823529411764706,3.011764705882353,3.388235294117647,3.011764705882353,3.011764705882353,1.9764705882352942,3.1058823529411765,2.541176470588235,2.635294117647059,2.823529411764706,3.2,2.9176470588235293,3.2,3.011764705882353,3.8588235294117648,2.164705882352941,3.388235294117647,2.823529411764706,1.9764705882352942,2.447058823529412,2.541176470588235,2.9176470588235293,2.3529411764705883,2.541176470588235,3.2,2.3529411764705883,3.2941176470588234,2.3529411764705883,3.2,2.541176470588235,2.2588235294117647,2.2588235294117647,3.2941176470588234,2.9176470588235293,2.070588235294118,3.388235294117647,3.9529411764705884,3.4823529411764707,2.541176470588235,4.047058823529412,3.011764705882353,3.011764705882353,2.541176470588235,1.8823529411764706,2.635294117647059,2.541176470588235,4.047058823529412,2.635294117647059,2.823529411764706,2.7294117647058824,3.6705882352941175,2.541176470588235,2.635294117647059,3.2,3.5764705882352943,2.823529411764706,2.9176470588235293,2.823529411764706,2.9176470588235293,2.823529411764706,1.9764705882352942,3.8588235294117648,2.9176470588235293,2.635294117647059,3.2941176470588234,1.6,2.447058823529412,2.635294117647059,2.447058823529412,3.011764705882353,2.635294117647059,3.2,2.541176470588235,3.011764705882353,2.823529411764706,3.1058823529411765,3.2,2.447058823529412,2.447058823529412,2.823529411764706,2.635294117647059,3.011764705882353,2.9176470588235293,2.7294117647058824,3.011764705882353,2.3529411764705883,2.7294117647058824,2.635294117647059,2.823529411764706,2.9176470588235293,3.2,2.541176470588235,2.541176470588235,2.635294117647059,2.541176470588235,2.7294117647058824,3.4823529411764707,2.9176470588235293,3.011764705882353,2.635294117647059,2.447058823529412,2.164705882352941,3.5764705882352943,2.447058823529412,3.388235294117647,2.823529411764706,3.764705882352941,3.4823529411764707,3.1058823529411765,1.8823529411764706,2.447058823529412,2.635294117647059,2.9176470588235293,2.9176470588235293,2.7294117647058824,2.3529411764705883,2.070588235294118,3.2941176470588234,2.9176470588235293,2.9176470588235293,2.7294117647058824,2.9176470588235293,3.5764705882352943,2.7294117647058824,2.9176470588235293,3.2941176470588234,3.2941176470588234,2.823529411764706,2.635294117647059,2.164705882352941,1.8823529411764706,3.2941176470588234,2.164705882352941,2.541176470588235,2.7294117647058824,2.447058823529412,3.2,2.447058823529412,2.2588235294117647,3.388235294117647,3.8588235294117648,2.9176470588235293,3.4823529411764707,3.2,3.011764705882353,2.541176470588235,2.7294117647058824,3.388235294117647,3.011764705882353,2.7294117647058824,2.7294117647058824,1.8823529411764706,2.7294117647058824,1.7882352941176471,3.1058823529411765,2.447058823529412,2.7294117647058824,3.388235294117647,3.011764705882353,2.823529411764706,2.447058823529412,1.6941176470588235,2.9176470588235293,3.011764705882353,2.070588235294118,2.3529411764705883,2.541176470588235,2.070588235294118,2.7294117647058824,2.635294117647059,3.011764705882353,3.2,2.3529411764705883,2.447058823529412,3.2941176470588234,2.635294117647059,2.070588235294118,2.7294117647058824,2.823529411764706,3.6705882352941175,2.635294117647059,2.3529411764705883,3.2,2.541176470588235,2.7294117647058824,2.9176470588235293,1.8823529411764706,3.011764705882353,2.3529411764705883,2.541176470588235,2.7294117647058824,2.823529411764706,2.447058823529412,2.9176470588235293,2.7294117647058824,2.164705882352941,2.164705882352941,2.541176470588235,2.447058823529412,1.8823529411764706,2.3529411764705883,3.2,2.070588235294118,2.823529411764706,2.070588235294118,2.635294117647059,2.164705882352941,2.447058823529412,3.6705882352941175,3.011764705882353,3.2,1.9764705882352942,2.635294117647059,2.447058823529412,3.388235294117647,2.164705882352941,3.011764705882353,3.2,2.3529411764705883,2.070588235294118,3.2941176470588234,2.541176470588235,2.447058823529412,2.447058823529412,1.8823529411764706,2.823529411764706,2.541176470588235,2.447058823529412,2.164705882352941,2.635294117647059,2.541176470588235,2.823529411764706,3.2941176470588234,2.823529411764706,3.2,3.011764705882353,2.635294117647059,1.9764705882352942,2.447058823529412,1.8823529411764706,2.823529411764706,2.541176470588235,2.070588235294118,1.9764705882352942,3.2941176470588234,3.1058823529411765,2.2588235294117647,2.541176470588235,2.164705882352941,2.541176470588235,2.7294117647058824,3.5764705882352943,2.635294117647059,2.447058823529412,3.2941176470588234,2.541176470588235,2.635294117647059,2.9176470588235293,2.823529411764706,3.6705882352941175,3.011764705882353,2.9176470588235293,3.011764705882353,2.3529411764705883,2.447058823529412,2.164705882352941,2.447058823529412,3.9529411764705884,2.3529411764705883,3.011764705882353,2.823529411764706,2.541176470588235,2.447058823529412,3.2,2.9176470588235293,2.447058823529412,2.3529411764705883,2.447058823529412,3.2941176470588234,3.011764705882353,2.823529411764706,3.2,2.9176470588235293,2.447058823529412,2.7294117647058824,3.2941176470588234,2.823529411764706,1.8823529411764706,2.3529411764705883,2.447058823529412,3.2941176470588234,3.5764705882352943,2.164705882352941,2.541176470588235,3.2,3.388235294117647,2.2588235294117647,3.011764705882353,2.2588235294117647,2.7294117647058824,3.6705882352941175,3.2,2.164705882352941,2.541176470588235,2.070588235294118,2.164705882352941,2.823529411764706,2.070588235294118,3.011764705882353,2.823529411764706,2.823529411764706,2.541176470588235,2.541176470588235,2.3529411764705883,2.823529411764706,2.3529411764705883,3.4823529411764707,2.7294117647058824,3.011764705882353,2.447058823529412,3.388235294117647,2.541176470588235,2.541176470588235,3.011764705882353,3.5764705882352943,2.447058823529412,2.541176470588235,2.823529411764706,3.388235294117647,3.2941176470588234,2.7294117647058824,2.635294117647059,2.541176470588235,3.1058823529411765,2.7294117647058824,2.7294117647058824,2.9176470588235293,3.764705882352941,3.2941176470588234,2.635294117647059,2.7294117647058824,2.2588235294117647,3.2941176470588234,2.9176470588235293,2.541176470588235,2.3529411764705883,2.3529411764705883,2.541176470588235,2.635294117647059,2.635294117647059,1.9764705882352942,3.2941176470588234,3.1058823529411765,3.2,2.2588235294117647,2.447058823529412,2.447058823529412,2.3529411764705883,2.3529411764705883,2.9176470588235293,2.541176470588235,2.823529411764706,3.1058823529411765,3.2,2.447058823529412,3.4823529411764707,2.3529411764705883,2.7294117647058824,2.3529411764705883,2.823529411764706,3.388235294117647,3.1058823529411765,2.541176470588235,2.7294117647058824,4.047058823529412,2.7294117647058824,1.7882352941176471,2.9176470588235293,2.9176470588235293,3.011764705882353,3.1058823529411765,2.2588235294117647,2.7294117647058824,2.823529411764706,2.7294117647058824,3.2,3.011764705882353,2.541176470588235,3.011764705882353,3.2,2.541176470588235,2.164705882352941,2.9176470588235293,3.2,2.635294117647059,3.2941176470588234,2.635294117647059,3.1058823529411765,3.2,2.9176470588235293,2.3529411764705883,3.1058823529411765,2.541176470588235,2.823529411764706,2.823529411764706,2.9176470588235293,2.2588235294117647,3.011764705882353,3.4823529411764707,2.823529411764706,2.3529411764705883,2.9176470588235293,2.635294117647059,2.541176470588235,3.388235294117647,3.4823529411764707,2.541176470588235,3.2941176470588234,2.9176470588235293,3.2941176470588234,3.011764705882353,2.635294117647059,3.1058823529411765,2.823529411764706,3.011764705882353,3.6705882352941175,2.9176470588235293,2.541176470588235,2.635294117647059,3.764705882352941,2.7294117647058824,2.541176470588235,2.070588235294118,3.011764705882353,2.823529411764706,2.9176470588235293,2.3529411764705883,3.388235294117647,2.823529411764706,2.7294117647058824,3.011764705882353,3.2941176470588234,2.3529411764705883,2.7294117647058824,3.9529411764705884,2.447058823529412,2.447058823529412,2.541176470588235,2.7294117647058824,3.2941176470588234,2.9176470588235293,2.2588235294117647,2.541176470588235,2.2588235294117647,2.9176470588235293,2.635294117647059,3.011764705882353,3.1058823529411765,3.2,2.9176470588235293,3.2941176470588234,2.635294117647059,2.164705882352941,1.8823529411764706,3.2,3.2941176470588234,2.635294117647059,3.764705882352941,2.447058823529412,2.7294117647058824,2.635294117647059,3.1058823529411765,3.2941176470588234,3.011764705882353,3.011764705882353,3.2,2.635294117647059,2.070588235294118,2.7294117647058824,2.7294117647058824,3.2941176470588234,2.541176470588235,3.1058823529411765,3.011764705882353,2.3529411764705883,2.447058823529412,2.7294117647058824,3.011764705882353,2.2588235294117647,3.1058823529411765,3.011764705882353,2.7294117647058824,3.388235294117647,1.9764705882352942,2.7294117647058824,1.9764705882352942,3.2,2.635294117647059,1.9764705882352942,2.635294117647059,2.541176470588235,2.9176470588235293,2.541176470588235,2.635294117647059,2.164705882352941,2.3529411764705883,2.2588235294117647,3.388235294117647,2.9176470588235293,2.823529411764706,3.4823529411764707,2.7294117647058824,2.447058823529412,3.1058823529411765,3.5764705882352943,2.447058823529412,3.6705882352941175,3.5764705882352943,2.9176470588235293,2.541176470588235,2.3529411764705883,3.9529411764705884,2.9176470588235293,3.764705882352941,3.5764705882352943,3.6705882352941175,2.164705882352941,2.9176470588235293,2.164705882352941,2.635294117647059,2.3529411764705883,2.635294117647059,3.1058823529411765,2.2588235294117647,2.823529411764706,1.9764705882352942,2.541176470588235,2.823529411764706,2.9176470588235293,2.7294117647058824,2.2588235294117647,2.447058823529412,3.2941176470588234,2.9176470588235293,2.9176470588235293,3.2,3.4823529411764707,2.823529411764706,2.541176470588235,2.541176470588235,3.9529411764705884,3.2,3.2,2.541176470588235,2.635294117647059,2.7294117647058824,2.7294117647058824,2.823529411764706,3.2941176470588234,3.2,3.2,2.541176470588235,2.070588235294118,3.011764705882353,3.011764705882353,1.6,3.2941176470588234,2.823529411764706,2.823529411764706,3.764705882352941,3.2,2.3529411764705883,3.388235294117647,3.2941176470588234,2.070588235294118,2.070588235294118,2.447058823529412,3.1058823529411765,1.8823529411764706,2.9176470588235293,2.635294117647059,2.3529411764705883,3.1058823529411765,2.541176470588235,3.2,2.9176470588235293,3.2,2.070588235294118,2.164705882352941,1.8823529411764706,2.3529411764705883,3.011764705882353,2.9176470588235293,3.011764705882353,2.9176470588235293,2.164705882352941,3.9529411764705884,2.2588235294117647,3.5764705882352943,2.635294117647059,3.2,2.164705882352941,2.447058823529412,2.3529411764705883,2.9176470588235293,2.541176470588235,2.447058823529412,2.541176470588235,3.1058823529411765,2.635294117647059,3.011764705882353,3.388235294117647,2.541176470588235,2.070588235294118,3.2,1.8823529411764706,3.2941176470588234,1.8823529411764706,1.9764705882352942,2.070588235294118,2.447058823529412,2.2588235294117647,3.6705882352941175,3.4823529411764707,2.541176470588235,2.2588235294117647,2.541176470588235,3.2941176470588234,2.9176470588235293,2.823529411764706,2.3529411764705883,2.7294117647058824,2.7294117647058824,3.011764705882353,2.7294117647058824,2.3529411764705883,3.2,2.447058823529412,2.541176470588235,2.823529411764706,2.541176470588235,2.541176470588235,2.9176470588235293,2.541176470588235,2.7294117647058824,2.447058823529412,2.7294117647058824,2.7294117647058824,2.9176470588235293,2.823529411764706,3.8588235294117648,3.1058823529411765,2.823529411764706,2.541176470588235,2.541176470588235,2.7294117647058824,2.164705882352941,3.1058823529411765,2.823529411764706,3.5764705882352943,3.2,3.5764705882352943,2.823529411764706,2.635294117647059,2.164705882352941,2.164705882352941,2.541176470588235,2.2588235294117647,2.7294117647058824,1.9764705882352942,3.388235294117647,2.7294117647058824,2.3529411764705883,3.2,2.541176470588235,2.823529411764706,1.9764705882352942,2.164705882352941,2.635294117647059,2.7294117647058824,3.2941176470588234,2.541176470588235,2.635294117647059,2.9176470588235293,2.2588235294117647,2.823529411764706,2.635294117647059,2.447058823529412,1.7882352941176471,2.541176470588235,3.011764705882353,2.9176470588235293,2.2588235294117647,3.4823529411764707,3.1058823529411765,3.2,2.447058823529412,2.541176470588235,2.635294117647059,2.447058823529412,3.011764705882353,2.635294117647059,3.011764705882353,2.2588235294117647,3.011764705882353,2.541176470588235,3.8588235294117648,3.2,3.1058823529411765,2.7294117647058824,2.635294117647059,2.2588235294117647,3.388235294117647,2.9176470588235293,2.3529411764705883,3.388235294117647,2.7294117647058824,3.4823529411764707,3.2,2.541176470588235,2.823529411764706,3.011764705882353,2.070588235294118,3.4823529411764707,1.6941176470588235,3.1058823529411765,2.9176470588235293,2.164705882352941,2.2588235294117647,3.8588235294117648,2.7294117647058824,2.635294117647059,3.011764705882353,2.3529411764705883,3.388235294117647,1.9764705882352942,3.2,2.541176470588235,3.2,3.5764705882352943,2.9176470588235293,2.823529411764706,2.447058823529412,3.8588235294117648,2.3529411764705883,2.2588235294117647,1.9764705882352942,2.447058823529412,3.9529411764705884,3.011764705882353,2.635294117647059,3.2,2.541176470588235,2.823529411764706,3.011764705882353,2.9176470588235293,2.541176470588235,3.011764705882353,2.541176470588235,2.164705882352941,3.011764705882353,2.447058823529412,2.541176470588235,2.541176470588235,2.823529411764706,3.4823529411764707,2.2588235294117647,2.447058823529412,3.1058823529411765,2.164705882352941,4.235294117647059,2.2588235294117647,2.070588235294118,2.3529411764705883,2.7294117647058824,2.541176470588235,2.7294117647058824,3.2941176470588234,2.7294117647058824,2.7294117647058824,3.2,3.6705882352941175,2.541176470588235,1.8823529411764706,2.447058823529412,3.011764705882353,3.388235294117647,2.9176470588235293,2.3529411764705883,2.2588235294117647,2.3529411764705883,3.388235294117647,3.6705882352941175,2.635294117647059,3.1058823529411765,3.2941176470588234,1.9764705882352942,2.635294117647059,3.388235294117647,1.9764705882352942,3.1058823529411765,3.1058823529411765,2.635294117647059,2.823529411764706,3.011764705882353,2.823529411764706,1.7882352941176471,3.1058823529411765,2.635294117647059,3.2,3.2941176470588234,2.3529411764705883,2.3529411764705883,3.2941176470588234,1.6,3.6705882352941175,2.635294117647059,3.011764705882353,2.7294117647058824,2.823529411764706,2.823529411764706,2.823529411764706,2.823529411764706,2.3529411764705883,2.7294117647058824,2.635294117647059,3.1058823529411765,2.7294117647058824,3.4823529411764707,2.3529411764705883,2.635294117647059,2.447058823529412,2.7294117647058824,3.4823529411764707,3.011764705882353,3.2941176470588234,1.3176470588235294,2.3529411764705883,3.2,3.011764705882353,2.635294117647059,2.541176470588235,3.5764705882352943,3.011764705882353,1.9764705882352942,2.541176470588235,2.447058823529412,3.011764705882353,2.164705882352941,2.635294117647059,2.447058823529412,2.3529411764705883,1.6941176470588235,3.2941176470588234,3.1058823529411765,2.070588235294118,2.447058823529412,2.2588235294117647,3.764705882352941,3.9529411764705884,2.541176470588235,2.541176470588235,2.541176470588235,2.7294117647058824,2.823529411764706,3.764705882352941,2.9176470588235293,3.4823529411764707,3.011764705882353,2.541176470588235,2.635294117647059,2.3529411764705883,2.7294117647058824,2.070588235294118,3.5764705882352943,3.011764705882353,2.447058823529412,3.388235294117647,2.447058823529412,2.2588235294117647,2.541176470588235,2.9176470588235293,2.164705882352941,2.541176470588235,2.447058823529412,3.388235294117647,2.3529411764705883,2.823529411764706,2.9176470588235293,3.011764705882353,1.8823529411764706,2.9176470588235293,2.9176470588235293,2.635294117647059,2.541176470588235,2.541176470588235,1.8823529411764706,2.070588235294118,3.6705882352941175,2.9176470588235293,3.2,2.2588235294117647,1.7882352941176471,3.5764705882352943,3.2,2.3529411764705883,3.2,3.388235294117647
